8.300000, 0.140000, 0.340000, 1.100000, 0.042000, 7.000000, 47.000000, 0.993400, 3.470000, 0.400000, 10.200000, 6.000000
6.200000, 0.120000, 0.340000, 1.500000, 0.045000, 43.000000, 117.000000, 0.993900, 3.420000, 0.510000, 9.000000, 6.000000
5.800000, 0.270000, 0.200000, 14.950000, 0.044000, 22.000000, 179.000000, 0.996200, 3.370000, 0.370000, 10.200000, 5.000000
6.500000, 0.390000, 0.230000, 5.400000, 0.051000, 25.000000, 149.000000, 0.993400, 3.240000, 0.350000, 10.000000, 5.000000
7.000000, 0.330000, 0.320000, 1.200000, 0.053000, 38.000000, 138.000000, 0.990600, 3.130000, 0.280000, 11.200000, 6.000000
7.300000, 0.240000, 0.390000, 17.950000, 0.057000, 45.000000, 149.000000, 0.999900, 3.210000, 0.360000, 8.600000, 5.000000
7.000000, 0.310000, 0.260000, 7.400000, 0.069000, 28.000000, 160.000000, 0.995400, 3.130000, 0.460000, 9.800000, 6.000000
6.700000, 0.230000, 0.260000, 1.400000, 0.060000, 33.000000, 154.000000, 0.993400, 3.240000, 0.560000, 9.500000, 6.000000
7.400000, 0.180000, 0.310000, 1.400000, 0.058000, 38.000000, 167.000000, 0.993100, 3.160000, 0.530000, 10.000000, 7.000000
6.200000, 0.450000, 0.260000, 4.400000, 0.063000, 63.000000, 206.000000, 0.994000, 3.270000, 0.520000, 9.800000, 4.000000
6.200000, 0.460000, 0.250000, 4.400000, 0.066000, 62.000000, 207.000000, 0.993900, 3.250000, 0.520000, 9.800000, 5.000000
6.900000, 0.190000, 0.350000, 5.000000, 0.067000, 32.000000, 150.000000, 0.995000, 3.360000, 0.480000, 9.800000, 5.000000
7.200000, 0.190000, 0.310000, 1.600000, 0.062000, 31.000000, 173.000000, 0.991700, 3.350000, 0.440000, 11.700000, 6.000000
6.600000, 0.250000, 0.290000, 1.100000, 0.068000, 39.000000, 124.000000, 0.991400, 3.340000, 0.580000, 11.000000, 7.000000
6.400000, 0.180000, 0.350000, 1.000000, 0.045000, 39.000000, 108.000000, 0.991100, 3.310000, 0.350000, 10.900000, 6.000000
6.800000, 0.200000, 0.590000, 0.900000, 0.147000, 38.000000, 132.000000, 0.993000, 3.050000, 0.380000, 9.100000, 6.000000
6.900000, 0.250000, 0.350000, 1.300000, 0.039000, 29.000000, 191.000000, 0.990800, 3.130000, 0.520000, 11.000000, 6.000000
7.200000, 0.210000, 0.340000, 11.900000, 0.043000, 37.000000, 213.000000, 0.996200, 3.090000, 0.500000, 9.600000, 6.000000
6.000000, 0.190000, 0.260000, 12.400000, 0.048000, 50.000000, 147.000000, 0.997200, 3.300000, 0.360000, 8.900000, 6.000000
6.600000, 0.380000, 0.150000, 4.600000, 0.044000, 25.000000, 78.000000, 0.993100, 3.110000, 0.380000, 10.200000, 6.000000
7.400000, 0.200000, 0.360000, 1.200000, 0.038000, 44.000000, 111.000000, 0.992600, 3.360000, 0.340000, 9.900000, 6.000000
6.800000, 0.220000, 0.240000, 4.900000, 0.092000, 30.000000, 123.000000, 0.995100, 3.030000, 0.460000, 8.600000, 6.000000
6.000000, 0.190000, 0.260000, 12.400000, 0.048000, 50.000000, 147.000000, 0.997200, 3.300000, 0.360000, 8.900000, 6.000000
7.000000, 0.470000, 0.070000, 1.100000, 0.035000, 17.000000, 151.000000, 0.991000, 3.020000, 0.340000, 10.500000, 5.000000
6.600000, 0.380000, 0.150000, 4.600000, 0.044000, 25.000000, 78.000000, 0.993100, 3.110000, 0.380000, 10.200000, 6.000000
7.200000, 0.240000, 0.270000, 1.400000, 0.038000, 31.000000, 122.000000, 0.992700, 3.150000, 0.460000, 10.300000, 6.000000
6.200000, 0.350000, 0.030000, 1.200000, 0.064000, 29.000000, 120.000000, 0.993400, 3.220000, 0.540000, 9.100000, 5.000000
6.400000, 0.260000, 0.240000, 6.400000, 0.040000, 27.000000, 124.000000, 0.990300, 3.220000, 0.490000, 12.600000, 7.000000
6.700000, 0.250000, 0.130000, 1.200000, 0.041000, 81.000000, 174.000000, 0.992000, 3.140000, 0.420000, 9.800000, 5.000000
6.200000, 0.270000, 0.430000, 7.800000, 0.056000, 48.000000, 244.000000, 0.995600, 3.100000, 0.510000, 9.000000, 6.000000
6.800000, 0.300000, 0.230000, 4.600000, 0.061000, 50.500000, 238.500000, 0.995800, 3.320000, 0.600000, 9.500000, 5.000000
6.000000, 0.270000, 0.280000, 4.800000, 0.063000, 31.000000, 201.000000, 0.996400, 3.690000, 0.710000, 10.000000, 5.000000
8.600000, 0.230000, 0.460000, 1.000000, 0.054000, 9.000000, 72.000000, 0.994100, 2.950000, 0.490000, 9.100000, 6.000000
6.700000, 0.230000, 0.310000, 2.100000, 0.046000, 30.000000, 96.000000, 0.992600, 3.330000, 0.640000, 10.700000, 8.000000
7.400000, 0.240000, 0.290000, 10.100000, 0.050000, 21.000000, 105.000000, 0.996200, 3.130000, 0.350000, 9.500000, 5.000000
7.100000, 0.180000, 0.360000, 1.400000, 0.043000, 31.000000, 87.000000, 0.989800, 3.260000, 0.370000, 12.700000, 7.000000
7.000000, 0.320000, 0.340000, 1.300000, 0.042000, 20.000000, 69.000000, 0.991200, 3.310000, 0.650000, 12.000000, 7.000000
6.700000, 0.540000, 0.280000, 5.400000, 0.060000, 21.000000, 105.000000, 0.994900, 3.270000, 0.370000, 9.000000, 5.000000
6.800000, 0.220000, 0.310000, 1.400000, 0.053000, 34.000000, 114.000000, 0.992900, 3.390000, 0.770000, 10.600000, 6.000000
7.100000, 0.340000, 0.200000, 6.100000, 0.063000, 47.000000, 164.000000, 0.994600, 3.170000, 0.420000, 10.000000, 5.000000
7.300000, 0.220000, 0.300000, 8.200000, 0.047000, 42.000000, 207.000000, 0.996600, 3.330000, 0.460000, 9.500000, 6.000000
7.100000, 0.440000, 0.620000, 11.800000, 0.044000, 52.000000, 152.000000, 0.997500, 3.120000, 0.460000, 8.700000, 6.000000
6.800000, 0.250000, 0.310000, 13.300000, 0.050000, 69.000000, 202.000000, 0.997200, 3.220000, 0.480000, 9.700000, 6.000000
7.100000, 0.430000, 0.610000, 11.800000, 0.045000, 54.000000, 155.000000, 0.997400, 3.110000, 0.450000, 8.700000, 5.000000
7.100000, 0.440000, 0.620000, 11.800000, 0.044000, 52.000000, 152.000000, 0.997500, 3.120000, 0.460000, 8.700000, 6.000000
7.200000, 0.390000, 0.630000, 11.000000, 0.044000, 55.000000, 156.000000, 0.997400, 3.090000, 0.440000, 8.700000, 6.000000
6.100000, 0.270000, 0.430000, 7.500000, 0.049000, 65.000000, 243.000000, 0.995700, 3.120000, 0.470000, 9.000000, 5.000000
6.900000, 0.240000, 0.330000, 1.700000, 0.035000, 47.000000, 136.000000, 0.990000, 3.260000, 0.400000, 12.600000, 7.000000
6.900000, 0.210000, 0.330000, 1.800000, 0.034000, 48.000000, 136.000000, 0.989900, 3.250000, 0.410000, 12.600000, 7.000000
7.500000, 0.170000, 0.320000, 1.700000, 0.040000, 51.000000, 148.000000, 0.991600, 3.210000, 0.440000, 11.500000, 7.000000
7.100000, 0.260000, 0.290000, 12.400000, 0.044000, 62.000000, 240.000000, 0.996900, 3.040000, 0.420000, 9.200000, 6.000000
9.800000, 0.360000, 0.460000, 10.500000, 0.038000, 4.000000, 83.000000, 0.995600, 2.890000, 0.300000, 10.100000, 4.000000
7.400000, 0.250000, 0.370000, 13.500000, 0.060000, 52.000000, 192.000000, 0.997500, 3.000000, 0.440000, 9.100000, 5.000000
6.000000, 0.210000, 0.240000, 12.100000, 0.050000, 55.000000, 164.000000, 0.997000, 3.340000, 0.390000, 9.400000, 5.000000
7.400000, 0.250000, 0.370000, 13.500000, 0.060000, 52.000000, 192.000000, 0.997500, 3.000000, 0.440000, 9.100000, 5.000000
7.300000, 0.130000, 0.320000, 14.400000, 0.051000, 34.000000, 109.000000, 0.997400, 3.200000, 0.350000, 9.200000, 6.000000
7.100000, 0.120000, 0.320000, 9.600000, 0.054000, 64.000000, 162.000000, 0.996200, 3.400000, 0.410000, 9.400000, 5.000000
7.100000, 0.230000, 0.350000, 16.500000, 0.040000, 60.000000, 171.000000, 0.999000, 3.160000, 0.590000, 9.100000, 6.000000
6.900000, 0.330000, 0.280000, 1.300000, 0.051000, 37.000000, 187.000000, 0.992700, 3.270000, 0.600000, 10.300000, 5.000000
7.200000, 0.270000, 0.460000, 18.750000, 0.052000, 45.000000, 255.000000, 1.000000, 3.040000, 0.520000, 8.900000, 5.000000
6.700000, 0.410000, 0.340000, 9.200000, 0.049000, 29.000000, 150.000000, 0.996800, 3.220000, 0.510000, 9.100000, 5.000000
6.000000, 0.310000, 0.240000, 3.300000, 0.041000, 25.000000, 143.000000, 0.991400, 3.310000, 0.440000, 11.300000, 6.000000
7.000000, 0.140000, 0.400000, 1.700000, 0.035000, 16.000000, 85.000000, 0.991100, 3.190000, 0.420000, 11.800000, 6.000000
7.300000, 0.320000, 0.480000, 13.300000, 0.060000, 57.000000, 196.000000, 0.998200, 3.040000, 0.500000, 9.200000, 5.000000
5.900000, 0.360000, 0.040000, 5.700000, 0.046000, 21.000000, 87.000000, 0.993400, 3.220000, 0.510000, 10.200000, 5.000000
7.400000, 0.160000, 0.310000, 6.850000, 0.059000, 31.000000, 131.000000, 0.995200, 3.290000, 0.340000, 9.700000, 5.000000
6.900000, 0.190000, 0.280000, 5.000000, 0.058000, 14.000000, 146.000000, 0.995200, 3.290000, 0.360000, 9.100000, 6.000000
6.400000, 0.130000, 0.470000, 1.600000, 0.092000, 40.000000, 158.000000, 0.992800, 3.210000, 0.360000, 9.800000, 6.000000
7.400000, 0.390000, 0.230000, 7.000000, 0.033000, 29.000000, 126.000000, 0.994000, 3.140000, 0.420000, 10.500000, 5.000000
6.500000, 0.240000, 0.320000, 7.600000, 0.038000, 48.000000, 203.000000, 0.995800, 3.450000, 0.540000, 9.700000, 7.000000
6.100000, 0.300000, 0.560000, 2.800000, 0.044000, 47.000000, 179.000000, 0.992400, 3.300000, 0.570000, 10.900000, 7.000000
6.100000, 0.300000, 0.560000, 2.700000, 0.046000, 46.000000, 184.000000, 0.992400, 3.310000, 0.570000, 10.900000, 6.000000
6.500000, 0.240000, 0.320000, 7.600000, 0.038000, 48.000000, 203.000000, 0.995800, 3.450000, 0.540000, 9.700000, 7.000000
6.500000, 0.425000, 0.400000, 13.100000, 0.038000, 59.000000, 241.000000, 0.997900, 3.230000, 0.570000, 9.000000, 5.000000
6.600000, 0.240000, 0.270000, 15.800000, 0.035000, 46.000000, 188.000000, 0.998200, 3.240000, 0.510000, 9.200000, 5.000000
6.800000, 0.270000, 0.220000, 8.100000, 0.034000, 55.000000, 203.000000, 0.996100, 3.190000, 0.520000, 8.900000, 5.000000
6.700000, 0.270000, 0.310000, 15.700000, 0.036000, 44.000000, 179.000000, 0.997900, 3.260000, 0.560000, 9.600000, 5.000000
8.200000, 0.230000, 0.400000, 1.200000, 0.027000, 36.000000, 121.000000, 0.992000, 3.120000, 0.380000, 10.700000, 6.000000
7.100000, 0.370000, 0.670000, 10.500000, 0.045000, 49.000000, 155.000000, 0.997500, 3.160000, 0.440000, 8.700000, 5.000000
8.100000, 0.280000, 0.390000, 1.900000, 0.029000, 18.000000, 79.000000, 0.992300, 3.230000, 0.520000, 11.800000, 6.000000
6.300000, 0.310000, 0.340000, 2.200000, 0.045000, 20.000000, 77.000000, 0.992700, 3.300000, 0.430000, 10.200000, 5.000000
7.100000, 0.370000, 0.670000, 10.500000, 0.045000, 49.000000, 155.000000, 0.997500, 3.160000, 0.440000, 8.700000, 5.000000
7.900000, 0.210000, 0.400000, 1.200000, 0.039000, 38.000000, 107.000000, 0.992000, 3.210000, 0.540000, 10.800000, 6.000000
8.100000, 0.200000, 0.400000, 2.000000, 0.037000, 19.000000, 87.000000, 0.992100, 3.120000, 0.540000, 11.200000, 6.000000
6.300000, 0.255000, 0.370000, 1.100000, 0.040000, 37.000000, 114.000000, 0.990500, 3.000000, 0.390000, 10.900000, 6.000000
5.600000, 0.160000, 0.270000, 1.400000, 0.044000, 53.000000, 168.000000, 0.991800, 3.280000, 0.370000, 10.100000, 6.000000
6.400000, 0.595000, 0.140000, 5.200000, 0.058000, 15.000000, 97.000000, 0.995100, 3.380000, 0.360000, 9.000000, 4.000000
6.900000, 0.250000, 0.300000, 4.100000, 0.054000, 23.000000, 116.000000, 0.994000, 2.990000, 0.380000, 9.400000, 6.000000
7.900000, 0.220000, 0.380000, 8.000000, 0.043000, 46.000000, 152.000000, 0.993400, 3.120000, 0.320000, 11.500000, 7.000000
7.600000, 0.180000, 0.460000, 10.200000, 0.055000, 58.000000, 135.000000, 0.996800, 3.140000, 0.430000, 9.900000, 6.000000
6.900000, 0.250000, 0.300000, 4.100000, 0.054000, 23.000000, 116.000000, 0.994000, 2.990000, 0.380000, 9.400000, 6.000000
7.200000, 0.180000, 0.410000, 1.200000, 0.048000, 41.000000, 97.000000, 0.991900, 3.140000, 0.450000, 10.400000, 5.000000
8.200000, 0.230000, 0.400000, 7.500000, 0.049000, 12.000000, 76.000000, 0.996600, 3.060000, 0.840000, 9.700000, 6.000000
7.400000, 0.240000, 0.420000, 14.000000, 0.066000, 48.000000, 198.000000, 0.997900, 2.890000, 0.420000, 8.900000, 6.000000
6.100000, 0.320000, 0.240000, 1.500000, 0.036000, 38.000000, 124.000000, 0.989800, 3.290000, 0.420000, 12.400000, 7.000000
5.200000, 0.440000, 0.040000, 1.400000, 0.036000, 43.000000, 119.000000, 0.989400, 3.360000, 0.330000, 12.100000, 8.000000
6.400000, 0.220000, 0.560000, 14.500000, 0.055000, 27.000000, 159.000000, 0.998000, 2.980000, 0.400000, 9.100000, 5.000000
6.700000, 0.240000, 0.350000, 13.100000, 0.050000, 64.000000, 205.000000, 0.997000, 3.150000, 0.500000, 9.500000, 5.000000
7.000000, 0.230000, 0.360000, 13.000000, 0.051000, 72.000000, 177.000000, 0.997200, 3.160000, 0.490000, 9.800000, 5.000000
8.400000, 0.270000, 0.460000, 8.700000, 0.048000, 39.000000, 197.000000, 0.997400, 3.140000, 0.590000, 9.600000, 6.000000
9.800000, 0.420000, 0.480000, 9.850000, 0.034000, 5.000000, 110.000000, 0.995800, 2.870000, 0.290000, 10.000000, 5.000000
7.600000, 0.480000, 0.370000, 0.800000, 0.037000, 4.000000, 100.000000, 0.990200, 3.030000, 0.390000, 11.400000, 4.000000
6.300000, 0.220000, 0.430000, 4.550000, 0.038000, 31.000000, 130.000000, 0.991800, 3.350000, 0.330000, 11.500000, 7.000000
6.900000, 0.230000, 0.400000, 7.500000, 0.040000, 50.000000, 151.000000, 0.992700, 3.110000, 0.270000, 11.400000, 6.000000
7.200000, 0.320000, 0.470000, 5.100000, 0.044000, 19.000000, 65.000000, 0.991000, 3.030000, 0.410000, 12.600000, 4.000000
5.900000, 0.230000, 0.300000, 12.900000, 0.054000, 57.000000, 170.000000, 0.997200, 3.280000, 0.390000, 9.400000, 5.000000
6.400000, 0.250000, 0.320000, 5.500000, 0.049000, 41.000000, 176.000000, 0.995000, 3.190000, 0.680000, 9.200000, 6.000000
6.400000, 0.330000, 0.310000, 5.500000, 0.048000, 42.000000, 173.000000, 0.995100, 3.190000, 0.660000, 9.300000, 6.000000
7.100000, 0.340000, 0.150000, 1.200000, 0.053000, 61.000000, 183.000000, 0.993600, 3.090000, 0.430000, 9.200000, 5.000000
6.800000, 0.280000, 0.400000, 22.000000, 0.048000, 48.000000, 167.000000, 1.001000, 2.930000, 0.500000, 8.700000, 5.000000
6.900000, 0.270000, 0.400000, 14.000000, 0.050000, 64.000000, 227.000000, 0.997900, 3.180000, 0.580000, 9.600000, 6.000000
6.800000, 0.260000, 0.560000, 11.900000, 0.043000, 64.000000, 226.000000, 0.997000, 3.020000, 0.630000, 9.300000, 5.000000
6.800000, 0.290000, 0.560000, 11.900000, 0.043000, 66.000000, 230.000000, 0.997200, 3.020000, 0.630000, 9.300000, 5.000000
6.700000, 0.240000, 0.410000, 9.400000, 0.040000, 49.000000, 166.000000, 0.995400, 3.120000, 0.610000, 9.900000, 6.000000
5.900000, 0.300000, 0.230000, 4.200000, 0.038000, 42.000000, 119.000000, 0.992400, 3.150000, 0.500000, 11.000000, 5.000000
6.800000, 0.530000, 0.350000, 3.800000, 0.034000, 26.000000, 109.000000, 0.990600, 3.260000, 0.570000, 12.700000, 8.000000
6.800000, 0.280000, 0.400000, 22.000000, 0.048000, 48.000000, 167.000000, 1.001000, 2.930000, 0.500000, 8.700000, 5.000000
6.800000, 0.280000, 0.360000, 8.000000, 0.045000, 28.000000, 123.000000, 0.992800, 3.020000, 0.370000, 11.400000, 6.000000
6.600000, 0.150000, 0.340000, 5.100000, 0.055000, 34.000000, 125.000000, 0.994200, 3.360000, 0.420000, 9.600000, 5.000000
6.400000, 0.290000, 0.440000, 3.600000, 0.200000, 75.000000, 181.000000, 0.994200, 3.020000, 0.410000, 9.100000, 5.000000
6.400000, 0.290000, 0.440000, 3.600000, 0.197000, 75.000000, 183.000000, 0.994200, 3.010000, 0.380000, 9.100000, 5.000000
6.800000, 0.260000, 0.240000, 7.800000, 0.052000, 54.000000, 214.000000, 0.996100, 3.130000, 0.470000, 8.900000, 5.000000
6.800000, 0.260000, 0.240000, 7.800000, 0.052000, 54.000000, 214.000000, 0.996100, 3.130000, 0.470000, 8.900000, 5.000000
6.800000, 0.270000, 0.260000, 16.100000, 0.049000, 55.000000, 196.000000, 0.998400, 3.150000, 0.500000, 9.300000, 5.000000
7.100000, 0.320000, 0.240000, 13.100000, 0.050000, 52.000000, 204.000000, 0.998000, 3.100000, 0.490000, 8.800000, 5.000000
6.900000, 0.540000, 0.320000, 13.200000, 0.050000, 53.000000, 236.000000, 0.997300, 3.200000, 0.500000, 9.600000, 5.000000
6.800000, 0.260000, 0.340000, 13.900000, 0.034000, 39.000000, 134.000000, 0.994900, 3.330000, 0.530000, 12.000000, 6.000000
5.800000, 0.280000, 0.350000, 2.300000, 0.053000, 36.000000, 114.000000, 0.992400, 3.280000, 0.500000, 10.200000, 4.000000
6.400000, 0.210000, 0.500000, 11.600000, 0.042000, 45.000000, 153.000000, 0.997200, 3.150000, 0.430000, 8.800000, 5.000000
6.800000, 0.570000, 0.290000, 2.200000, 0.040000, 15.000000, 77.000000, 0.993800, 3.320000, 0.740000, 10.200000, 5.000000
6.100000, 0.400000, 0.310000, 0.900000, 0.048000, 23.000000, 170.000000, 0.993000, 3.220000, 0.770000, 9.500000, 6.000000
5.600000, 0.245000, 0.250000, 9.700000, 0.032000, 12.000000, 68.000000, 0.994000, 3.310000, 0.340000, 10.500000, 5.000000
6.800000, 0.180000, 0.380000, 1.400000, 0.038000, 35.000000, 111.000000, 0.991800, 3.320000, 0.590000, 11.200000, 7.000000
6.700000, 0.130000, 0.290000, 5.300000, 0.051000, 31.000000, 122.000000, 0.994400, 3.440000, 0.370000, 9.700000, 6.000000
5.800000, 0.260000, 0.240000, 9.200000, 0.044000, 55.000000, 152.000000, 0.996100, 3.310000, 0.380000, 9.400000, 5.000000
5.700000, 0.280000, 0.240000, 17.500000, 0.044000, 60.000000, 167.000000, 0.998900, 3.310000, 0.440000, 9.400000, 5.000000
7.500000, 0.230000, 0.360000, 7.000000, 0.036000, 43.000000, 161.000000, 0.993800, 3.040000, 0.320000, 11.000000, 5.000000
7.200000, 0.685000, 0.210000, 9.500000, 0.070000, 33.000000, 172.000000, 0.997100, 3.000000, 0.550000, 9.100000, 6.000000
6.200000, 0.250000, 0.250000, 1.400000, 0.030000, 35.000000, 105.000000, 0.991200, 3.300000, 0.440000, 11.100000, 7.000000
6.500000, 0.190000, 0.300000, 0.800000, 0.043000, 33.000000, 144.000000, 0.993600, 3.420000, 0.390000, 9.100000, 6.000000
6.300000, 0.495000, 0.220000, 1.800000, 0.046000, 31.000000, 140.000000, 0.992900, 3.390000, 0.540000, 10.400000, 6.000000
7.100000, 0.240000, 0.410000, 17.800000, 0.046000, 39.000000, 145.000000, 0.999800, 3.320000, 0.390000, 8.700000, 5.000000
6.400000, 0.170000, 0.320000, 2.400000, 0.048000, 41.000000, 200.000000, 0.993800, 3.500000, 0.500000, 9.700000, 6.000000
7.100000, 0.250000, 0.320000, 10.300000, 0.041000, 66.000000, 272.000000, 0.996900, 3.170000, 0.520000, 9.100000, 6.000000
6.400000, 0.170000, 0.320000, 2.400000, 0.048000, 41.000000, 200.000000, 0.993800, 3.500000, 0.500000, 9.700000, 6.000000
7.100000, 0.240000, 0.410000, 17.800000, 0.046000, 39.000000, 145.000000, 0.999800, 3.320000, 0.390000, 8.700000, 5.000000
6.800000, 0.640000, 0.080000, 9.700000, 0.062000, 26.000000, 142.000000, 0.997200, 3.370000, 0.460000, 8.900000, 4.000000
8.300000, 0.280000, 0.400000, 7.800000, 0.041000, 38.000000, 194.000000, 0.997600, 3.340000, 0.510000, 9.600000, 6.000000
7.200000, 0.230000, 0.380000, 14.300000, 0.058000, 55.000000, 194.000000, 0.997900, 3.090000, 0.440000, 9.000000, 6.000000
7.200000, 0.230000, 0.380000, 14.300000, 0.058000, 55.000000, 194.000000, 0.997900, 3.090000, 0.440000, 9.000000, 6.000000
7.200000, 0.230000, 0.380000, 14.300000, 0.058000, 55.000000, 194.000000, 0.997900, 3.090000, 0.440000, 9.000000, 6.000000
7.200000, 0.230000, 0.380000, 14.300000, 0.058000, 55.000000, 194.000000, 0.997900, 3.090000, 0.440000, 9.000000, 6.000000
6.200000, 0.250000, 0.210000, 15.550000, 0.039000, 28.000000, 159.000000, 0.998200, 3.480000, 0.640000, 9.600000, 6.000000
7.300000, 0.320000, 0.230000, 13.700000, 0.050000, 49.000000, 197.000000, 0.998500, 3.200000, 0.460000, 8.700000, 5.000000
7.700000, 0.310000, 0.260000, 7.800000, 0.031000, 23.000000, 90.000000, 0.994400, 3.130000, 0.500000, 10.400000, 5.000000
6.900000, 0.400000, 0.560000, 11.200000, 0.043000, 40.000000, 142.000000, 0.997500, 3.140000, 0.460000, 8.700000, 5.000000
6.100000, 0.180000, 0.360000, 2.000000, 0.038000, 20.000000, 249.500000, 0.992300, 3.370000, 0.790000, 11.300000, 6.000000
6.800000, 0.210000, 0.270000, 2.100000, 0.030000, 26.000000, 139.000000, 0.990000, 3.160000, 0.610000, 12.600000, 7.000000
5.800000, 0.200000, 0.270000, 1.400000, 0.031000, 12.000000, 77.000000, 0.990500, 3.250000, 0.360000, 10.900000, 7.000000
6.100000, 0.410000, 0.140000, 10.400000, 0.037000, 18.000000, 119.000000, 0.996000, 3.380000, 0.450000, 10.000000, 5.000000
8.500000, 0.260000, 0.210000, 16.200000, 0.074000, 41.000000, 197.000000, 0.998000, 3.020000, 0.500000, 9.800000, 3.000000
6.900000, 0.400000, 0.560000, 11.200000, 0.043000, 40.000000, 142.000000, 0.997500, 3.140000, 0.460000, 8.700000, 5.000000
5.800000, 0.240000, 0.440000, 3.500000, 0.029000, 5.000000, 109.000000, 0.991300, 3.530000, 0.430000, 11.700000, 3.000000
5.800000, 0.240000, 0.390000, 1.500000, 0.054000, 37.000000, 158.000000, 0.993200, 3.210000, 0.520000, 9.300000, 6.000000
6.300000, 0.350000, 0.300000, 5.700000, 0.035000, 8.000000, 97.000000, 0.992700, 3.270000, 0.410000, 11.000000, 7.000000
6.300000, 0.350000, 0.300000, 5.700000, 0.035000, 8.000000, 97.000000, 0.992700, 3.270000, 0.410000, 11.000000, 7.000000
5.800000, 0.360000, 0.380000, 0.900000, 0.037000, 3.000000, 75.000000, 0.990400, 3.280000, 0.340000, 11.400000, 4.000000
6.900000, 0.115000, 0.350000, 5.400000, 0.048000, 36.000000, 108.000000, 0.993900, 3.320000, 0.420000, 10.200000, 6.000000
6.900000, 0.290000, 0.400000, 19.450000, 0.043000, 36.000000, 156.000000, 0.999600, 2.930000, 0.470000, 8.900000, 5.000000
6.900000, 0.280000, 0.400000, 8.200000, 0.036000, 15.000000, 95.000000, 0.994400, 3.170000, 0.330000, 10.200000, 5.000000
7.200000, 0.290000, 0.400000, 13.600000, 0.045000, 66.000000, 231.000000, 0.997700, 3.080000, 0.590000, 9.600000, 6.000000
6.900000, 0.290000, 0.400000, 19.450000, 0.043000, 36.000000, 156.000000, 0.999600, 2.930000, 0.470000, 8.900000, 5.000000
6.900000, 0.320000, 0.260000, 8.300000, 0.053000, 32.000000, 180.000000, 0.996500, 3.250000, 0.510000, 9.200000, 6.000000
5.300000, 0.580000, 0.070000, 6.900000, 0.043000, 34.000000, 149.000000, 0.994400, 3.340000, 0.570000, 9.700000, 5.000000
5.300000, 0.585000, 0.070000, 7.100000, 0.044000, 34.000000, 145.000000, 0.994500, 3.340000, 0.570000, 9.700000, 6.000000
6.900000, 0.320000, 0.260000, 8.300000, 0.053000, 32.000000, 180.000000, 0.996500, 3.250000, 0.510000, 9.200000, 6.000000
5.200000, 0.600000, 0.070000, 7.000000, 0.044000, 33.000000, 147.000000, 0.994400, 3.330000, 0.580000, 9.700000, 5.000000
5.800000, 0.250000, 0.260000, 13.100000, 0.051000, 44.000000, 148.000000, 0.997200, 3.290000, 0.380000, 9.300000, 5.000000
7.000000, 0.290000, 0.540000, 10.700000, 0.046000, 59.000000, 234.000000, 0.996600, 3.050000, 0.610000, 9.500000, 5.000000
6.600000, 0.190000, 0.410000, 8.900000, 0.046000, 51.000000, 169.000000, 0.995400, 3.140000, 0.570000, 9.800000, 6.000000
6.700000, 0.200000, 0.410000, 9.100000, 0.044000, 50.000000, 166.000000, 0.995400, 3.140000, 0.580000, 9.800000, 6.000000
7.700000, 0.260000, 0.400000, 1.100000, 0.042000, 9.000000, 60.000000, 0.991500, 2.890000, 0.500000, 10.600000, 5.000000
6.800000, 0.320000, 0.340000, 1.200000, 0.044000, 14.000000, 67.000000, 0.991900, 3.050000, 0.470000, 10.600000, 4.000000
